full_text,bigrams
"['sudah', 'bener', 'maen', 'timnas', 'persib', 'malah', 'timnas', 'indonesia', 'jadi', 'beban', 'kan', 'akhir', 'beckham', 'and', 'klok', 'more', 'than', 'marsel', 'wkwkwkwk', 'lawak']","['sudah bener', 'bener maen', 'maen timnas', 'timnas persib', 'persib malah', 'malah timnas', 'timnas indonesia', 'indonesia jadi', 'jadi beban', 'beban kan', 'kan akhir', 'akhir beckham', 'beckham and', 'and klok', 'klok more', 'more than', 'than marsel', 'marsel wkwkwkwk', 'wkwkwkwk lawak']"
"['sty', 'ayo', 'coach', 'kapan', 'latih', 'timnas', 'indonesia', 'kangen', 'tidak', 'tik', 'ala', 'kadar']","['sty ayo', 'ayo coach', 'coach kapan', 'kapan latih', 'latih timnas', 'timnas indonesia', 'indonesia kangen', 'kangen tidak', 'tidak tik', 'tik ala', 'ala kadar']"
"['bahkan', 'kene', 'biasa', 'sampe', 'sing', 'tidak', 'dadi', 'biasa', 'beckham', 'celuk', 'gawe', 'nopung', 'marceng', 'nak', 'timnas', 'sorak', 'menang', 'semua', 'status', 'klub', 'baik', 'indonesia', 'bos', 'eleng', 'kabeh', 'onok', 'angin', 'saiki', 'bukti', 'sepele', 'kabeh', 'sosmed']","['bahkan kene', 'kene biasa', 'biasa sampe', 'sampe sing', 'sing tidak', 'tidak dadi', 'dadi biasa', 'biasa beckham', 'beckham celuk', 'celuk gawe', 'gawe nopung', 'nopung marceng', 'marceng nak', 'nak timnas', 'timnas sorak', 'sorak menang', 'menang semua', 'semua status', 'status klub', 'klub baik', 'baik indonesia', 'indonesia bos', 'bos eleng', 'eleng kabeh', 'kabeh onok', 'onok angin', 'angin saiki', 'saiki bukti', 'bukti sepele', 'sepele kabeh', 'kabeh sosmed']"
"['timnas', 'indonesia', 'coba', 'pake', 'ala', 'allegri', 'pelupessy', 'jadiin', 'dmf', 'ala', 'modric']","['timnas indonesia', 'indonesia coba', 'coba pake', 'pake ala', 'ala allegri', 'allegri pelupessy', 'pelupessy jadiin', 'jadiin dmf', 'dmf ala', 'ala modric']"
"['timnas', 'indonesia', 'resmi', 'gagal', 'lolos', 'piala', 'dunia', 'usai', 'libas', 'arab', 'saudi']","['timnas indonesia', 'indonesia resmi', 'resmi gagal', 'gagal lolos', 'lolos piala', 'piala dunia', 'dunia usai', 'usai libas', 'libas arab', 'arab saudi']"
"['kamu', 'liat', 'tahan', 'arab', 'bagus', 'bagus', 'tadi', 'cuma', 'main', 'timnas', 'indonesia', 'beri', 'leluasa', 'serang', 'main', 'main', 'saudi']","['kamu liat', 'liat tahan', 'tahan arab', 'arab bagus', 'bagus bagus', 'bagus tadi', 'tadi cuma', 'cuma main', 'main timnas', 'timnas indonesia', 'indonesia beri', 'beri leluasa', 'leluasa serang', 'serang main', 'main main', 'main saudi']"
"['sudah', 'cabe', 'debat', 'gin', 'inti', 'timnas', 'indonesia', 'bangun', 'atas', 'ilusi', 'pondasi', 'sekali', 'lolos', 'pildun', 'tidak', 'punya', 'terus', 'balik', 'jadi', 'bego', 'pas', 'main']","['sudah cabe', 'cabe debat', 'debat gin', 'gin inti', 'inti timnas', 'timnas indonesia', 'indonesia bangun', 'bangun atas', 'atas ilusi', 'ilusi pondasi', 'pondasi sekali', 'sekali lolos', 'lolos pildun', 'pildun tidak', 'tidak punya', 'punya terus', 'terus balik', 'balik jadi', 'jadi bego', 'bego pas', 'pas main']"
"['dua', 'nya', 'medioker', 'kalo', 'bukan', 'egois', 'sty', 'indonesia', 'lolos', 'kualifikasi', 'lanjut', 'sty', 'eksperimen', 'rugi', 'timnas']","['dua nya', 'nya medioker', 'medioker kalo', 'kalo bukan', 'bukan egois', 'egois sty', 'sty indonesia', 'indonesia lolos', 'lolos kualifikasi', 'kualifikasi lanjut', 'lanjut sty', 'sty eksperimen', 'eksperimen rugi', 'rugi timnas']"
"['klasemen', 'grup', 'kualifikasi', 'piala', 'dunia', 'kelar', 'timnas', 'indonesia', 'arab', 'saudi', 'skuad', 'garuda', 'dasar']","['klasemen grup', 'grup kualifikasi', 'kualifikasi piala', 'piala dunia', 'dunia kelar', 'kelar timnas', 'timnas indonesia', 'indonesia arab', 'arab saudi', 'saudi skuad', 'skuad garuda', 'garuda dasar']"
"['ganti', 'latih', 'tengah', 'jalan', 'pikir', 'pssi', 'biar', 'makin', 'alus', 'fakta', 'nya', 'bikin', 'ngelus', 'ngelus', 'timnasday', 'ganti', 'patrickout', 'wasit', 'indonesia', 'biasa']","['ganti latih', 'latih tengah', 'tengah jalan', 'jalan pikir', 'pikir pssi', 'pssi biar', 'biar makin', 'makin alus', 'alus fakta', 'fakta nya', 'nya bikin', 'bikin ngelus', 'ngelus ngelus', 'ngelus timnasday', 'timnasday ganti', 'ganti patrickout', 'patrickout wasit', 'wasit indonesia', 'indonesia biasa']"
"['orang', 'paling', 'tanggung', 'jawab', 'kubur', 'mimpi', 'rakyat', 'indonesia', 'lihat', 'timnas', 'main', 'piala', 'dunia']","['orang paling', 'paling tanggung', 'tanggung jawab', 'jawab kubur', 'kubur mimpi', 'mimpi rakyat', 'rakyat indonesia', 'indonesia lihat', 'lihat timnas', 'timnas main', 'main piala', 'piala dunia']"
"['indonesia', 'sido', 'bubar', 'timnas', 'titip', 'maneh', 'isine']","['indonesia sido', 'sido bubar', 'bubar timnas', 'timnas titip', 'titip maneh', 'maneh isine']"
"['haye', 'masuk', 'lini', 'tengah', 'timnas', 'indonesia', 'kurang', 'banget', 'banyak', 'ruangruang', 'kosong', 'umpanumpan', 'pendek', 'main', 'timnas', 'saudi', 'cukup', 'bagus', 'bongkar', 'tahan', 'timnas', 'indonesia', 'jujur', 'aje', 'wasit', 'fair']","['haye masuk', 'masuk lini', 'lini tengah', 'tengah timnas', 'timnas indonesia', 'indonesia kurang', 'kurang banget', 'banget banyak', 'banyak ruangruang', 'ruangruang kosong', 'kosong umpanumpan', 'umpanumpan pendek', 'pendek main', 'main timnas', 'timnas saudi', 'saudi cukup', 'cukup bagus', 'bagus bongkar', 'bongkar tahan', 'tahan timnas', 'timnas indonesia', 'indonesia jujur', 'jujur aje', 'aje wasit', 'wasit fair']"
"['harap', 'timnas', 'indonesia', 'lang', 'piala', 'dunia', 'kian', 'tip', 'skuad', 'garuda', 'aku', 'unggul', 'tuan', 'rumah', 'arab', 'saudi', 'skor', 'tipis']","['harap timnas', 'timnas indonesia', 'indonesia lang', 'lang piala', 'piala dunia', 'dunia kian', 'kian tip', 'tip skuad', 'skuad garuda', 'garuda aku', 'aku unggul', 'unggul tuan', 'tuan rumah', 'rumah arab', 'arab saudi', 'saudi skor', 'skor tipis']"
"['kalau', 'amit', 'amit', 'indonesia', 'gugur', 'wajib', 'tanggung', 'jawab', 'ganti', 'latih', 'tengah', 'jalan', 'mending', 'kalau', 'ganti', 'latih', 'top', 'sedikit', 'lebih', 'baik', 'banding', 'sty', 'temen', 'spongebob', 'suruh', 'latih', 'timnas', 'bikini', 'bottom', 'jadi', 'badut', 'mulu']","['kalau amit', 'amit amit', 'amit indonesia', 'indonesia gugur', 'gugur wajib', 'wajib tanggung', 'tanggung jawab', 'jawab ganti', 'ganti latih', 'latih tengah', 'tengah jalan', 'jalan mending', 'mending kalau', 'kalau ganti', 'ganti latih', 'latih top', 'top sedikit', 'sedikit lebih', 'lebih baik', 'baik banding', 'banding sty', 'sty temen', 'temen spongebob', 'spongebob suruh', 'suruh latih', 'latih timnas', 'timnas bikini', 'bikini bottom', 'bottom jadi', 'jadi badut', 'badut mulu']"
"['latih', 'shin', 'taeyong', 'pimpin', 'timnas', 'indonesia', 'imbang', 'menang', 'lawan', 'saudi', 'round', 'kualifikasi', 'piala', 'dunia']","['latih shin', 'shin taeyong', 'taeyong pimpin', 'pimpin timnas', 'timnas indonesia', 'indonesia imbang', 'imbang menang', 'menang lawan', 'lawan saudi', 'saudi round', 'round kualifikasi', 'kualifikasi piala', 'piala dunia']"
"['full', 'time', 'arab', 'saudi', 'timnas', 'indonesia', 'asa', 'kunci', 'menang', 'lawan', 'iraq', 'hope', 'the', 'next', 'match', 'iraq', 'shouldve', 'been', 'better', 'timnasday', 'timnasindonesia', 'garudamendunia', 'paes', 'walsh', 'kevin', 'diks', 'yakob', 'yance', 'wasit']","['full time', 'time arab', 'arab saudi', 'saudi timnas', 'timnas indonesia', 'indonesia asa', 'asa kunci', 'kunci menang', 'menang lawan', 'lawan iraq', 'iraq hope', 'hope the', 'the next', 'next match', 'match iraq', 'iraq shouldve', 'shouldve been', 'been better', 'better timnasday', 'timnasday timnasindonesia', 'timnasindonesia garudamendunia', 'garudamendunia paes', 'paes walsh', 'walsh kevin', 'kevin diks', 'diks yakob', 'yakob yance', 'yance wasit']"
"['jangan', 'terlalu', 'harap', 'banyak', 'timnas', 'indonesia', 'masuk', 'piala', 'duniajuara', 'piala', 'aff', 'semi', 'final', 'piala', 'asia', 'dulutapi', 'tetap', 'usaha', 'semangat', 'timnas', 'indonesia']","['jangan terlalu', 'terlalu harap', 'harap banyak', 'banyak timnas', 'timnas indonesia', 'indonesia masuk', 'masuk piala', 'piala duniajuara', 'duniajuara piala', 'piala aff', 'aff semi', 'semi final', 'final piala', 'piala asia', 'asia dulutapi', 'dulutapi tetap', 'tetap usaha', 'usaha semangat', 'semangat timnas', 'timnas indonesia']"
"['jujur', 'alam', 'timnas', 'indonesia', 'senior', 'marselino', 'sekarang', 'lebih', 'baik', 'banding', 'beckham', 'moga', 'dua', 'main', 'makin', 'baik', 'angkat', 'performa', 'timnas', 'indonesia', 'kemudi', 'hari']","['jujur alam', 'alam timnas', 'timnas indonesia', 'indonesia senior', 'senior marselino', 'marselino sekarang', 'sekarang lebih', 'lebih baik', 'baik banding', 'banding beckham', 'beckham moga', 'moga dua', 'dua main', 'main makin', 'makin baik', 'baik angkat', 'angkat performa', 'performa timnas', 'timnas indonesia', 'indonesia kemudi', 'kemudi hari']"
"['pikir', 'musim', 'persib', 'bandung', 'berat', 'main', 'timnas', 'indonesia', 'wakil', 'negara', 'gendong', 'liga', 'asia', 'kalo', 'timnas', 'kalah', 'amp', 'liga', 'champions', 'asia', 'jelek', 'siapa', 'hujat', 'kalo', 'bukan', 'persib', 'main', 'berat', 'punggung', 'persib', 'gendong', 'negara', 'liga']","['pikir musim', 'musim persib', 'persib bandung', 'bandung berat', 'berat main', 'main timnas', 'timnas indonesia', 'indonesia wakil', 'wakil negara', 'negara gendong', 'gendong liga', 'liga asia', 'asia kalo', 'kalo timnas', 'timnas kalah', 'kalah amp', 'amp liga', 'liga champions', 'champions asia', 'asia jelek', 'jelek siapa', 'siapa hujat', 'hujat kalo', 'kalo bukan', 'bukan persib', 'persib main', 'main berat', 'berat punggung', 'punggung persib', 'persib gendong', 'gendong negara', 'negara liga']"
"['syarat', 'timnas', 'indonesia', 'lolos', 'ronde', 'kualifikasi', 'piala', 'dunia', 'usai', 'kalah', 'arab', 'saudi', 'baca']","['syarat timnas', 'timnas indonesia', 'indonesia lolos', 'lolos ronde', 'ronde kualifikasi', 'kualifikasi piala', 'piala dunia', 'dunia usai', 'usai kalah', 'kalah arab', 'arab saudi', 'saudi baca']"
"['arab', 'saudi', 'piala', 'dunia', 'aku', 'mau', 'serius', 'kamu', 'timnas', 'indonesia', 'aku', 'serius', 'coba', 'jalanin', 'dulu']","['arab saudi', 'saudi piala', 'piala dunia', 'dunia aku', 'aku mau', 'mau serius', 'serius kamu', 'kamu timnas', 'timnas indonesia', 'indonesia aku', 'aku serius', 'serius coba', 'coba jalanin', 'jalanin dulu']"
"['hasil', 'kualifikasi', 'piala', 'dunia', 'timnas', 'indonesia', 'takluk', 'arab', 'saudi']","['hasil kualifikasi', 'kualifikasi piala', 'piala dunia', 'dunia timnas', 'timnas indonesia', 'indonesia takluk', 'takluk arab', 'arab saudi']"
"['mangkanya', 'mending', 'beri', 'hidup', 'punya', 'cucu', 'lihat', 'indonesia', 'masuk', 'piala', 'dunia', 'itu', 'kalau', 'pssi', 'sadar', 'diri', 'benah']","['mangkanya mending', 'mending beri', 'beri hidup', 'hidup punya', 'punya cucu', 'cucu lihat', 'lihat indonesia', 'indonesia masuk', 'masuk piala', 'piala dunia', 'dunia itu', 'itu kalau', 'kalau pssi', 'pssi sadar', 'sadar diri', 'diri benah']"
"['info', 'link', 'situs', 'gacor', 'silah', 'link', 'bawah', 'link', 'biasa', 'ganti', 'lini', 'indonesia', 'patrick', 'latih', 'beckham', 'yakob', 'klok', 'paes', 'irak', 'iraq', 'haye', 'ridho', 'liga', 'pssi', 'wasit', 'ragnar', 'yance', 'nathan', 'timnasindonesia', 'garudamendunia', 'kopraljitu', 'pemersatubangsa']","['info link', 'link situs', 'situs gacor', 'gacor silah', 'silah link', 'link bawah', 'bawah link', 'link biasa', 'biasa ganti', 'ganti lini', 'lini indonesia', 'indonesia patrick', 'patrick latih', 'latih beckham', 'beckham yakob', 'yakob klok', 'klok paes', 'paes irak', 'irak iraq', 'iraq haye', 'haye ridho', 'ridho liga', 'liga pssi', 'pssi wasit', 'wasit ragnar', 'ragnar yance', 'yance nathan', 'nathan timnasindonesia', 'timnasindonesia garudamendunia', 'garudamendunia kopraljitu', 'kopraljitu pemersatubangsa']"
"['eksklusif', 'antusiasme', 'suporter', 'timnas', 'indonesia', 'king', 'abdullah', 'sport', 'city', 'siap', 'kawal', 'merah', 'putih']","['eksklusif antusiasme', 'antusiasme suporter', 'suporter timnas', 'timnas indonesia', 'indonesia king', 'king abdullah', 'abdullah sport', 'sport city', 'city siap', 'siap kawal', 'kawal merah', 'merah putih']"
"['halo', 'erick', 'tohir', 'timnas', 'indonesia', 'jadi', 'begini']","['halo erick', 'erick tohir', 'tohir timnas', 'timnas indonesia', 'indonesia jadi', 'jadi begini']"
"['indonesia', 'arab', 'saudi', 'dua', 'tim', 'tambah', 'satu', 'gol', 'babak', 'dua', 'indonesia', 'wajib', 'menang', 'lawan', 'irak', 'jaga', 'peluang', 'lolos', 'ronde', 'kualifikasi', 'piala', 'dunia', 'kreatif', 'sayid', 'ghifari', 'timnasindonesia', 'pssi', 'kitagaruda', 'kualifikasipialadunia', 'roadtoworldcup']","['indonesia arab', 'arab saudi', 'saudi dua', 'dua tim', 'tim tambah', 'tambah satu', 'satu gol', 'gol babak', 'babak dua', 'dua indonesia', 'indonesia wajib', 'wajib menang', 'menang lawan', 'lawan irak', 'irak jaga', 'jaga peluang', 'peluang lolos', 'lolos ronde', 'ronde kualifikasi', 'kualifikasi piala', 'piala dunia', 'dunia kreatif', 'kreatif sayid', 'sayid ghifari', 'ghifari timnasindonesia', 'timnasindonesia pssi', 'pssi kitagaruda', 'kitagaruda kualifikasipialadunia', 'kualifikasipialadunia roadtoworldcup']"
"['laga', 'sengit', 'uras', 'emosi', 'terima', 'kasih', 'atas', 'kerja', 'keras', 'timnas', 'indonesia', 'bangga', 'awal', 'ganti', 'biasa', 'lini', 'erick', 'thohir', 'timnasindonesia', 'kitagaruda', 'kualifikasipialadunia', 'garudamendunia']","['laga sengit', 'sengit uras', 'uras emosi', 'emosi terima', 'terima kasih', 'kasih atas', 'atas kerja', 'kerja keras', 'keras timnas', 'timnas indonesia', 'indonesia bangga', 'bangga awal', 'awal ganti', 'ganti biasa', 'biasa lini', 'lini erick', 'erick thohir', 'thohir timnasindonesia', 'timnasindonesia kitagaruda', 'kitagaruda kualifikasipialadunia', 'kualifikasipialadunia garudamendunia']"
"['sisa', 'satu', 'tanding', 'tentu', 'timnas', 'indonesia', 'timnasday', 'selamanyagaruda']","['sisa satu', 'satu tanding', 'tanding tentu', 'tentu timnas', 'timnas indonesia', 'indonesia timnasday', 'timnasday selamanyagaruda']"
"['latih', 'tanggung', 'jawab', 'timnas', 'indonesia', 'tidak', 'lolos', 'piala', 'dunia', 'via']","['latih tanggung', 'tanggung jawab', 'jawab timnas', 'timnas indonesia', 'indonesia tidak', 'tidak lolos', 'lolos piala', 'piala dunia', 'dunia via']"
"['kalo', 'ngelihat', 'rentet', 'cerita', 'sty', 'pecat', 'unsur', 'sengaja', 'pokok', 'timnas', 'indonesia', 'jamgan', 'lolos', 'pildun', 'bek', 'biasa', 'main', 'pecah', 'terus', 'gelandang', 'biasa', 'main', 'otak', 'atik', 'terus', 'ingat', 'pepatah', 'dont', 'changes', 'the', 'winning', 'team']","['kalo ngelihat', 'ngelihat rentet', 'rentet cerita', 'cerita sty', 'sty pecat', 'pecat unsur', 'unsur sengaja', 'sengaja pokok', 'pokok timnas', 'timnas indonesia', 'indonesia jamgan', 'jamgan lolos', 'lolos pildun', 'pildun bek', 'bek biasa', 'biasa main', 'main pecah', 'pecah terus', 'terus gelandang', 'gelandang biasa', 'biasa main', 'main otak', 'otak atik', 'atik terus', 'terus ingat', 'ingat pepatah', 'pepatah dont', 'dont changes', 'changes the', 'the winning', 'winning team']"
"['shit', 'here', 'again', 'for', 'timnas', 'indonesia', 'rip', 'strategi', 'taktik']","['shit here', 'here again', 'again for', 'for timnas', 'timnas indonesia', 'indonesia rip', 'rip strategi', 'strategi taktik']"
"['saya', 'yakin', 'alex', 'pastoor', 'jadi', 'otak', 'timnas', 'indonesia', 'kluivert', 'magnet', 'diaspora', 'gimana', 'sabda', 'justin', 'kamu', 'semua', 'mau', 'dengerin', 'podcastnya']","['saya yakin', 'yakin alex', 'alex pastoor', 'pastoor jadi', 'jadi otak', 'otak timnas', 'timnas indonesia', 'indonesia kluivert', 'kluivert magnet', 'magnet diaspora', 'diaspora gimana', 'gimana sabda', 'sabda justin', 'justin kamu', 'kamu semua', 'semua mau', 'mau dengerin', 'dengerin podcastnya']"
"['kuat', 'apa', 'naturalisasi', 'main', 'lokal', 'masuk', 'timnas', 'tetep', 'tidak', 'ngikutin', 'skema', 'main', 'celah', 'bobol', 'timnasindonesia', 'indonesia']","['kuat apa', 'apa naturalisasi', 'naturalisasi main', 'main lokal', 'lokal masuk', 'masuk timnas', 'timnas tetep', 'tetep tidak', 'tidak ngikutin', 'ngikutin skema', 'skema main', 'main celah', 'celah bobol', 'bobol timnasindonesia', 'timnasindonesia indonesia']"
"['dramatis', 'indonesia', 'tumbang', 'penalti', 'diks', 'tidak', 'selamat', 'garudamendunia', 'paes', 'ganti', 'wasit', 'timnasindonesia', 'kamaldeen', 'sulemana', 'erick', 'thohir']","['dramatis indonesia', 'indonesia tumbang', 'tumbang penalti', 'penalti diks', 'diks tidak', 'tidak selamat', 'selamat garudamendunia', 'garudamendunia paes', 'paes ganti', 'ganti wasit', 'wasit timnasindonesia', 'timnasindonesia kamaldeen', 'kamaldeen sulemana', 'sulemana erick', 'erick thohir']"
"['latih', 'timnas', 'besar', 'indonesia', 'ikut', 'event', 'besar', 'cwc', 'memang', 'berat', 'bakal', 'banyak', 'bisik', 'banyak', 'tanya', 'cara', 'masang', 'main', 'begini', 'strategi', 'jadi', 'inget', 'berita', 'lama', 'jadi']","['latih timnas', 'timnas besar', 'besar indonesia', 'indonesia ikut', 'ikut event', 'event besar', 'besar cwc', 'cwc memang', 'memang berat', 'berat bakal', 'bakal banyak', 'banyak bisik', 'bisik banyak', 'banyak tanya', 'tanya cara', 'cara masang', 'masang main', 'main begini', 'begini strategi', 'strategi jadi', 'jadi inget', 'inget berita', 'berita lama', 'lama jadi']"
"['rating', 'timnas', 'indonesia', 'lawan', 'saudi', 'arabia', 'via', 'fotmob']","['rating timnas', 'timnas indonesia', 'indonesia lawan', 'lawan saudi', 'saudi arabia', 'arabia via', 'via fotmob']"
"['sisa', 'ruang', 'ikhlas', 'jadi', 'sisal', 'ruang', 'harap', 'yuk', 'timnas', 'indonesia', 'patrick', 'kamu', 'tobat', 'woy']","['sisa ruang', 'ruang ikhlas', 'ikhlas jadi', 'jadi sisal', 'sisal ruang', 'ruang harap', 'harap yuk', 'yuk timnas', 'timnas indonesia', 'indonesia patrick', 'patrick kamu', 'kamu tobat', 'tobat woy']"
"['udahan', 'dulu', 'marah', 'nya', 'apresiasi', 'kev', 'mang', 'paes', 'bikin', 'gol', 'timnas', 'jaga', 'tahan', 'gawang', 'indonesia']","['udahan dulu', 'dulu marah', 'marah nya', 'nya apresiasi', 'apresiasi kev', 'kev mang', 'mang paes', 'paes bikin', 'bikin gol', 'gol timnas', 'timnas jaga', 'jaga tahan', 'tahan gawang', 'gawang indonesia']"
"['latih', 'belanda', 'musim', 'bikin', 'blunder', 'aneh', 'slot', 'liverpool', 'sekarang', 'gilir', 'patrick', 'timnas', 'indonesia', 'pasang', 'lineup', 'aneh', 'lupa', 'pepatah', 'don', 'change', 'winning', 'team']","['latih belanda', 'belanda musim', 'musim bikin', 'bikin blunder', 'blunder aneh', 'aneh slot', 'slot liverpool', 'liverpool sekarang', 'sekarang gilir', 'gilir patrick', 'patrick timnas', 'timnas indonesia', 'indonesia pasang', 'pasang lineup', 'lineup aneh', 'aneh lupa', 'lupa pepatah', 'pepatah don', 'don change', 'change winning', 'winning team']"
"['cape', 'banget', 'allah', 'harap', 'sama', 'timnas', 'indonesia', 'nang']","['cape banget', 'banget allah', 'allah harap', 'harap sama', 'sama timnas', 'timnas indonesia', 'indonesia nang']"
"['dramatis', 'indonesia', 'tumbang', 'penalti', 'diks', 'tidak', 'selamat', 'garudamendunia', 'paes', 'wasit', 'timnasindonesia', 'kamaldeen', 'sulemana', 'ganti', 'erick', 'thohir']","['dramatis indonesia', 'indonesia tumbang', 'tumbang penalti', 'penalti diks', 'diks tidak', 'tidak selamat', 'selamat garudamendunia', 'garudamendunia paes', 'paes wasit', 'wasit timnasindonesia', 'timnasindonesia kamaldeen', 'kamaldeen sulemana', 'sulemana ganti', 'ganti erick', 'erick thohir']"
"['ivar', 'jenner', 'main', 'datang', 'awal', 'indonesia', 'bangkit', 'gelap', 'sering', 'bantu', 'thom', 'haye', 'gelandang', 'tengah', 'var', 'moga', 'lelah', 'cinta', 'timnas', 'timnasday']","['ivar jenner', 'jenner main', 'main datang', 'datang awal', 'awal indonesia', 'indonesia bangkit', 'bangkit gelap', 'gelap sering', 'sering bantu', 'bantu thom', 'thom haye', 'haye gelandang', 'gelandang tengah', 'tengah var', 'var moga', 'moga lelah', 'lelah cinta', 'cinta timnas', 'timnas timnasday']"
"['timnas', 'indonesia', 'otw', 'inter', 'jilid']","['timnas indonesia', 'indonesia otw', 'otw inter', 'inter jilid']"
"['dasar', 'telusur', 'latih', 'timnas', 'indonesia', 'patrick', 'kluivert', 'sejak', 'januari', 'lapor', 'masa', 'lalu', 'utang', 'judi', 'juta', 'euro', 'untuk', 'jadi', 'korban', 'peras', 'bantah', 'libat', 'ilegal', 'matchfixing', 'tidak', 'bukti']","['dasar telusur', 'telusur latih', 'latih timnas', 'timnas indonesia', 'indonesia patrick', 'patrick kluivert', 'kluivert sejak', 'sejak januari', 'januari lapor', 'lapor masa', 'masa lalu', 'lalu utang', 'utang judi', 'judi juta', 'juta euro', 'euro untuk', 'untuk jadi', 'jadi korban', 'korban peras', 'peras bantah', 'bantah libat', 'libat ilegal', 'ilegal matchfixing', 'matchfixing tidak', 'tidak bukti']"
"['stress', 'nonton', 'timnas', 'indonesia', 'stress', 'untuk', 'sendiri', 'orang', 'mayoritas', 'wni', 'malam', 'dini', 'hari', 'bang']","['stress nonton', 'nonton timnas', 'timnas indonesia', 'indonesia stress', 'stress untuk', 'untuk sendiri', 'sendiri orang', 'orang mayoritas', 'mayoritas wni', 'wni malam', 'malam dini', 'dini hari', 'hari bang']"
"['target', 'lak', 'dulu', 'capres', 'bukan', 'indonesia', 'lolos', 'pildun', 'pssi', 'jabat', 'tri', 'panggung']","['target lak', 'lak dulu', 'dulu capres', 'capres bukan', 'bukan indonesia', 'indonesia lolos', 'lolos pildun', 'pildun pssi', 'pssi jabat', 'jabat tri', 'tri panggung']"
"['lepas', 'banyak', 'drama', 'main', 'arab', 'saudi', 'main', 'timnas', 'indonesia', 'memang', 'buruk']","['lepas banyak', 'banyak drama', 'drama main', 'main arab', 'arab saudi', 'saudi main', 'main timnas', 'timnas indonesia', 'indonesia memang', 'memang buruk']"
"['resign', 'jadi', 'latih', 'timnas', 'indonesia']","['resign jadi', 'jadi latih', 'latih timnas', 'timnas indonesia']"
"['peluang', 'timnas', 'indonesia', 'lolos', 'piala', 'dunia', 'kalah', 'arab', 'saudi', 'sangat', 'kecil', 'kualifikasi', 'langsung', 'grup', 'ronde', 'menang', 'lawan', 'irak', 'okt', 'harap', 'irak', 'kalah', 'saudi', 'okt', 'selisih', 'gol', 'untung', 'juara', 'grup']","['peluang timnas', 'timnas indonesia', 'indonesia lolos', 'lolos piala', 'piala dunia', 'dunia kalah', 'kalah arab', 'arab saudi', 'saudi sangat', 'sangat kecil', 'kecil kualifikasi', 'kualifikasi langsung', 'langsung grup', 'grup ronde', 'ronde menang', 'menang lawan', 'lawan irak', 'irak okt', 'okt harap', 'harap irak', 'irak kalah', 'kalah saudi', 'saudi okt', 'okt selisih', 'selisih gol', 'gol untung', 'untung juara', 'juara grup']"
"['next', 'match', 'indonesia', 'wajib', 'menang', 'lawan', 'irak', 'kalau', 'arab', 'menangdraw', 'lawan', 'irak', 'indonesia', 'round', 'kalau', 'arab', 'kalah', 'lwn', 'irak', 'hitung', 'nya', 'tetap', 'semangat', 'timnas', 'jangan', 'putus', 'asa', 'timnasindonesia']","['next match', 'match indonesia', 'indonesia wajib', 'wajib menang', 'menang lawan', 'lawan irak', 'irak kalau', 'kalau arab', 'arab menangdraw', 'menangdraw lawan', 'lawan irak', 'irak indonesia', 'indonesia round', 'round kalau', 'kalau arab', 'arab kalah', 'kalah lwn', 'lwn irak', 'irak hitung', 'hitung nya', 'nya tetap', 'tetap semangat', 'semangat timnas', 'timnas jangan', 'jangan putus', 'putus asa', 'asa timnasindonesia']"
"['buah', 'repost', 'amp', 'sudut', 'pandang', 'akun', 'futbol', 'bola', 'sepak', 'tanding', 'dini', 'hari', 'tadi', 'timnas', 'indonesia', 'arab', 'saudi', 'serasa', 'cermin', 'kalah', 'bukan', 'soal', 'skor', 'mungkin', 'posisi', 'amp', 'potensi', 'gantung', 'negara']","['buah repost', 'repost amp', 'amp sudut', 'sudut pandang', 'pandang akun', 'akun futbol', 'futbol bola', 'bola sepak', 'sepak tanding', 'tanding dini', 'dini hari', 'hari tadi', 'tadi timnas', 'timnas indonesia', 'indonesia arab', 'arab saudi', 'saudi serasa', 'serasa cermin', 'cermin kalah', 'kalah bukan', 'bukan soal', 'soal skor', 'skor mungkin', 'mungkin posisi', 'posisi amp', 'amp potensi', 'potensi gantung', 'gantung negara']"
"['eksklusif', 'antusiasme', 'suporter', 'timnas', 'indonesia', 'king', 'abdullah', 'sport', 'city', 'siap', 'kawal', 'merah', 'putih']","['eksklusif antusiasme', 'antusiasme suporter', 'suporter timnas', 'timnas indonesia', 'indonesia king', 'king abdullah', 'abdullah sport', 'sport city', 'city siap', 'siap kawal', 'kawal merah', 'merah putih']"
"['timnas', 'indonesia', 'sempat', 'lets', 'timnas', 'indonesia', 'tuju', 'piala', 'dunia']","['timnas indonesia', 'indonesia sempat', 'sempat lets', 'lets timnas', 'timnas indonesia', 'indonesia tuju', 'tuju piala', 'piala dunia']"
"['tim', 'latih', 'baik', 'pernah', 'milik', 'timnas', 'indonesia', 'taii', 'kucing']","['tim latih', 'latih baik', 'baik pernah', 'pernah milik', 'milik timnas', 'timnas indonesia', 'indonesia taii', 'taii kucing']"
