conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1976206186694443181,Thu Oct 09 10:52:53 +0000 2025,4,@switchsord @korfootballnews anjay pssi nyogok ulsan biar pecat sty anjayyyyy mungkin tudingan raja johor juga bener juga tuh,1976239439241412871,,switchsord,in,,0,3,0,https://x.com/undefined/status/1976239439241412871,1499214652622110721,
1976210356075888755,Thu Oct 09 10:52:49 +0000 2025,0,@constantinevan @idextratime trus yg di anggap sampah fans timnas curacao apa?,1976239422464307641,,constantinevan,in,,0,1,0,https://x.com/undefined/status/1976239422464307641,1677038322869493760,
1976239412381204827,Thu Oct 09 10:52:47 +0000 2025,0,kemaren para pengamat bola yg pintar2 mmprediksi timnas akan petik 3 point alias timnas menang. hasilnya meleset semua. bgmn dgn kans lawan iraq? demi rasa nasionalisme kpd indonesia katakan yg baik2 dan yg positif. @cnnindonesia @officialinews_ @officialrcti @pssi,1976239412381204827,,,in,,0,1,0,https://x.com/undefined/status/1976239412381204827,1639157189792378882,
1976239365396496599,Thu Oct 09 10:52:36 +0000 2025,0,pelatih terbaik kebanggaan @erickthohir sedang menghayal. kluivert pecat erick thohir out! @pssi https://t.co/dncvrbjc67,1976239365396496599,https://pbs.twimg.com/media/G20DOH_bsAAMlNp.jpg,,in,,0,0,0,https://x.com/undefined/status/1976239365396496599,1405723264710709248,
1976210356075888755,Thu Oct 09 10:52:08 +0000 2025,0,@wunderkid_id @matto_d_guy @connor_debohu @idextratime kenapa jadi tugas dia ke pelatih lokal daerah buat ngerti belajar 3 bek bukan nya itu memang tugas pssi dan askot ya,1976239248081813556,,wunderkid_id,in,,0,1,0,https://x.com/undefined/status/1976239248081813556,1291434762700115968,
1976017632399913112,Thu Oct 09 10:52:03 +0000 2025,0,@aripooooo @loyalispersija timnas timnas amat ,1976239230398681495,,aripooooo,in,,0,0,0,https://x.com/undefined/status/1976239230398681495,2830421372,
1976239205023150536,Thu Oct 09 10:51:57 +0000 2025,0,pertahanan timnas indonesia jadi sorotan usai kalah 2-3 dari arab saudi di kualifikasi piala dunia 2026. sisi kanan pertahanan yang dijaga yakob sayuri jadi titik lemah utama dengan banyak serangan datang dari area tersebut. #timnasindonesia #kualifikasipialadunia,1976239205023150536,,,in,,0,1,0,https://x.com/undefined/status/1976239205023150536,1944987877009711104,
1976016455352320276,Thu Oct 09 10:51:51 +0000 2025,0,@jhonsitorus_19 sangat setuju dan sangat harus bertanggungjawab atas yg terjadi di timnas.. dan semua jajaran kepelatihan ikut andil.. ini pertandingan penting tapi pemilihan pemain asal klok bechkam yakob mentalnya bukan internasional masih aff dan liga 1...,1976239179010109784,,jhonsitorus_19,in,,0,1,0,https://x.com/undefined/status/1976239179010109784,1235811577661542401,
1976210356075888755,Thu Oct 09 10:51:51 +0000 2025,2,@wuwuwuwuchan @idextratime jadi kalau pelatih sebelumnya dikritik pk pun boleh aja dikritik. kalau pelatih sebelumnya diganti karena dirasa tidak bisa memenuhi target federasi mempertahankan pk sama dengan downgrade timnas kita sendiri. banyak hal harus dievaluasi termasuk objektifitas orang2 federasi.,1976239176166363357,,wuwuwuwuchan,in,,0,0,1,https://x.com/undefined/status/1976239176166363357,212480874,
1976234937226318137,Thu Oct 09 10:51:43 +0000 2025,0,@theaseanball halo @pssi @erickthohir dia bisa ini kita pakai buat match terakhir. @mafiawasit @updatebolabola @,1976239143182270601,,theaseanball,in,,0,0,0,https://x.com/undefined/status/1976239143182270601,3095365642,
